# Region type : cellZone waterZone
#   Cells  : 318566
#   Volume : 1.912265e-03
#        Time	volAverage(W1)	volAverage(W2)	volAverage(L1)	volAverage(L2)	volAverage(sigma)
55.7971268269522227	1.315409e-01	1.165055e-01	1.480185e+00	2.331036e+00	1.286735e-01
55.7971824763747435	1.315422e-01	1.165061e-01	1.480166e+00	2.330563e+00	1.286666e-01
55.7972440802036758	1.315431e-01	1.165073e-01	1.480182e+00	2.330533e+00	1.286654e-01
55.7973105472760409	1.315442e-01	1.165084e-01	1.480195e+00	2.330908e+00	1.286598e-01
55.7973766946238285	1.315453e-01	1.165094e-01	1.480223e+00	2.330866e+00	1.286567e-01
55.7974298276173073	1.315462e-01	1.165103e-01	1.480247e+00	2.331132e+00	1.286510e-01
55.7974890132278247	1.315472e-01	1.165112e-01	1.480260e+00	2.331433e+00	1.286476e-01
55.7975548261295629	1.315483e-01	1.165123e-01	1.480262e+00	2.331225e+00	1.286428e-01
55.7976210480486543	1.315492e-01	1.165136e-01	1.480265e+00	2.331369e+00	1.286377e-01
55.79768724298075	1.315503e-01	1.165146e-01	1.480272e+00	2.331342e+00	1.286329e-01
55.7977534299117437	1.315514e-01	1.165157e-01	1.480276e+00	2.331508e+00	1.286275e-01
55.7978196306323824	1.315525e-01	1.165167e-01	1.480284e+00	2.331802e+00	1.286218e-01
55.7978858687888248	1.315536e-01	1.165177e-01	1.480308e+00	2.331839e+00	1.286187e-01
55.7979521810835095	1.315547e-01	1.165188e-01	1.480303e+00	2.331643e+00	1.286144e-01
55.7980183015952136	1.315558e-01	1.165198e-01	1.480321e+00	2.331892e+00	1.286107e-01
55.7980843420374697	1.315567e-01	1.165211e-01	1.480310e+00	2.331161e+00	1.286036e-01
55.7981502978194612	1.315581e-01	1.165218e-01	1.480333e+00	2.331380e+00	1.286016e-01
55.7982161920889581	1.315592e-01	1.165228e-01	1.480364e+00	2.331403e+00	1.285985e-01
55.7982717834089428	1.315601e-01	1.165237e-01	1.480371e+00	2.331393e+00	1.285914e-01
55.7983330737516567	1.315611e-01	1.165246e-01	1.480382e+00	2.331667e+00	1.285885e-01
55.79840048764747	1.315622e-01	1.165257e-01	1.480415e+00	2.331514e+00	1.285870e-01
55.7984558611415409	1.315632e-01	1.165266e-01	1.480427e+00	2.331654e+00	1.285804e-01
55.7985174012939638	1.315640e-01	1.165278e-01	1.480430e+00	2.331255e+00	1.285778e-01
55.7985844339580268	1.315651e-01	1.165288e-01	1.480438e+00	2.331489e+00	1.285728e-01
55.798650708559947	1.315662e-01	1.165299e-01	1.480468e+00	2.332004e+00	1.285699e-01
55.7987176522748811	1.315673e-01	1.165309e-01	1.480474e+00	2.330917e+00	1.285653e-01
55.798784164122317	1.315684e-01	1.165320e-01	1.480486e+00	2.330919e+00	1.285607e-01
55.7988504191559471	1.315695e-01	1.165330e-01	1.480503e+00	2.331166e+00	1.285560e-01
55.7989165530885245	1.315704e-01	1.165344e-01	1.480510e+00	2.331171e+00	1.285518e-01
55.7989825908784738	1.315715e-01	1.165354e-01	1.480513e+00	2.331254e+00	1.285463e-01
55.7990485545737656	1.315726e-01	1.165365e-01	1.480519e+00	2.331561e+00	1.285405e-01
55.7991144608034233	1.315737e-01	1.165375e-01	1.480524e+00	2.331297e+00	1.285348e-01
55.7991803209643109	1.315748e-01	1.165386e-01	1.480540e+00	2.331382e+00	1.285305e-01
55.7992461443424261	1.315758e-01	1.165396e-01	1.480549e+00	2.331662e+00	1.285254e-01
55.7993119419815287	1.315773e-01	1.165403e-01	1.480566e+00	2.331506e+00	1.285231e-01
55.7993663128972557	1.315780e-01	1.165414e-01	1.480565e+00	2.331517e+00	1.285152e-01
55.7994267524231518	1.315790e-01	1.165424e-01	1.480589e+00	2.331648e+00	1.285142e-01
55.7994940010657956	1.315802e-01	1.165435e-01	1.480593e+00	2.331285e+00	1.285098e-01
55.7995497669003555	1.315811e-01	1.165444e-01	1.480612e+00	2.331436e+00	1.285047e-01
55.7996117294162985	1.315822e-01	1.165454e-01	1.480648e+00	2.331804e+00	1.285032e-01
55.7996796303960636	1.315833e-01	1.165466e-01	1.480676e+00	2.332373e+00	1.285001e-01
55.7997462041443058	1.315842e-01	1.165479e-01	1.480666e+00	2.332121e+00	1.284928e-01
55.7998129369322839	1.315854e-01	1.165490e-01	1.480706e+00	2.332355e+00	1.284911e-01
55.7998793722368944	1.315865e-01	1.165502e-01	1.480697e+00	2.332233e+00	1.284847e-01
55.7999455826139013	1.315876e-01	1.165513e-01	1.480727e+00	2.332860e+00	1.284809e-01
55.8000116698510666	1.315887e-01	1.165524e-01	1.480730e+00	2.332008e+00	1.284758e-01
55.8000776702609684	1.315898e-01	1.165535e-01	1.480740e+00	2.332250e+00	1.284716e-01
55.8001436092479395	1.315908e-01	1.165549e-01	1.480770e+00	2.332615e+00	1.284681e-01
55.8002095057704679	1.315919e-01	1.165560e-01	1.480769e+00	2.332510e+00	1.284636e-01
55.8002639795551687	1.315928e-01	1.165570e-01	1.480784e+00	2.332066e+00	1.284578e-01
55.8003245302014577	1.315938e-01	1.165580e-01	1.480790e+00	2.332071e+00	1.284548e-01
55.8003914771512441	1.315950e-01	1.165592e-01	1.480814e+00	2.332340e+00	1.284519e-01
55.8004576762017948	1.315961e-01	1.165603e-01	1.480819e+00	2.332182e+00	1.284470e-01
55.8005243601195389	1.315973e-01	1.165615e-01	1.480824e+00	2.332324e+00	1.284418e-01
55.8005907198602671	1.315986e-01	1.165626e-01	1.480837e+00	2.332235e+00	1.284369e-01
55.800656885810433	1.315998e-01	1.165638e-01	1.480854e+00	2.332364e+00	1.284334e-01
55.8007229552652859	1.316009e-01	1.165650e-01	1.480857e+00	2.332336e+00	1.284284e-01
55.8007778832262602	1.316019e-01	1.165660e-01	1.480846e+00	2.332136e+00	1.284202e-01
55.8008389144414494	1.316029e-01	1.165671e-01	1.480879e+00	2.332342e+00	1.284198e-01
55.8009052510545658	1.316041e-01	1.165683e-01	1.480889e+00	2.332033e+00	1.284163e-01
55.8009711231790675	1.316052e-01	1.165695e-01	1.480895e+00	2.331951e+00	1.284109e-01
55.8010372686950831	1.316062e-01	1.165709e-01	1.480881e+00	2.332147e+00	1.284035e-01
55.8011015152790506	1.316073e-01	1.165721e-01	1.480882e+00	2.331801e+00	1.283994e-01
55.801153103396004	1.316082e-01	1.165731e-01	1.480884e+00	2.331695e+00	1.283937e-01
55.8011942258625169	1.316089e-01	1.165738e-01	1.480884e+00	2.331891e+00	1.283874e-01
55.8012287548305181	1.316095e-01	1.165744e-01	1.480930e+00	2.332027e+00	1.283887e-01
55.801257890192602	1.316101e-01	1.165750e-01	1.480998e+00	2.332585e+00	1.283934e-01
55.8012826264706518	1.316105e-01	1.165754e-01	1.481019e+00	2.332355e+00	1.283909e-01
55.80130387346113	1.316109e-01	1.165758e-01	1.481030e+00	2.332398e+00	1.283883e-01
55.8013223356447696	1.316112e-01	1.165762e-01	1.481038e+00	2.332510e+00	1.283874e-01
55.8013386749999398	1.316116e-01	1.165765e-01	1.481037e+00	2.332617e+00	1.283854e-01
55.8013534021495019	1.316119e-01	1.165768e-01	1.481009e+00	2.332865e+00	1.284819e-01
55.8013669888708748	1.316122e-01	1.165771e-01	1.480993e+00	2.332982e+00	1.284892e-01
55.8013799565365645	1.316125e-01	1.165774e-01	1.480949e+00	2.333069e+00	1.284907e-01
55.8013929023079243	1.316128e-01	1.165777e-01	1.480895e+00	2.333323e+00	1.284931e-01
55.8014066621875884	1.316133e-01	1.165781e-01	1.480911e+00	2.333909e+00	1.284805e-01
55.8014221226180425	1.316138e-01	1.165787e-01	1.480881e+00	2.334481e+00	1.284956e-01
55.8014395360516033	1.316144e-01	1.165792e-01	1.480922e+00	2.335082e+00	1.284319e-01
55.8014591099368857	1.316155e-01	1.165795e-01	1.480975e+00	2.335246e+00	1.284380e-01
55.8014810514549424	1.316164e-01	1.165802e-01	1.480979e+00	2.335594e+00	1.284420e-01
55.801505560274407	1.316173e-01	1.165810e-01	1.481038e+00	2.335896e+00	1.284435e-01
55.8015328370431334	1.316183e-01	1.165818e-01	1.481066e+00	2.335858e+00	1.284468e-01
55.8015623540536012	1.316194e-01	1.165827e-01	1.481102e+00	2.336113e+00	1.284479e-01
55.8015937565248095	1.316204e-01	1.165836e-01	1.481115e+00	2.335439e+00	1.284477e-01
55.8016270663834817	1.316215e-01	1.165845e-01	1.481144e+00	2.335526e+00	1.284494e-01
55.8016626773459521	1.316225e-01	1.165855e-01	1.481163e+00	2.335537e+00	1.284493e-01
55.8017015630035615	1.316236e-01	1.165865e-01	1.481170e+00	2.335832e+00	1.284511e-01
55.8017415237552612	1.316246e-01	1.165877e-01	1.481190e+00	2.336050e+00	1.284512e-01
55.8017830294764536	1.316256e-01	1.165886e-01	1.481208e+00	2.336099e+00	1.284495e-01
55.8018266706090955	1.316267e-01	1.165896e-01	1.481238e+00	2.335873e+00	1.284492e-01
55.8018730396660416	1.316278e-01	1.165906e-01	1.481274e+00	2.336109e+00	1.284486e-01
55.8019227600815029	1.316289e-01	1.165916e-01	1.481283e+00	2.336417e+00	1.284453e-01
55.8019765642162113	1.316301e-01	1.165927e-01	1.481317e+00	2.336956e+00	1.284446e-01
55.8020353011662067	1.316314e-01	1.165939e-01	1.481329e+00	2.336797e+00	1.284427e-01
55.8020999156993511	1.316328e-01	1.165953e-01	1.481371e+00	2.336818e+00	1.284448e-01
55.8021680250549466	1.316341e-01	1.165970e-01	1.481425e+00	2.337098e+00	1.284434e-01
55.8022361074764603	1.316356e-01	1.165984e-01	1.481449e+00	2.337212e+00	1.284393e-01
55.8023042325771925	1.316371e-01	1.165998e-01	1.481464e+00	2.337010e+00	1.284363e-01
55.8023724655794453	1.316385e-01	1.166013e-01	1.481495e+00	2.336989e+00	1.284329e-01
55.8024403781943903	1.316400e-01	1.166027e-01	1.481523e+00	2.337447e+00	1.284287e-01
55.8025076928129948	1.316414e-01	1.166041e-01	1.481507e+00	2.337329e+00	1.284248e-01
55.8025745107087516	1.316428e-01	1.166055e-01	1.481566e+00	2.337969e+00	1.284239e-01
55.8026410450023462	1.316442e-01	1.166068e-01	1.481596e+00	2.338079e+00	1.284207e-01
55.8027073852355642	1.316459e-01	1.166079e-01	1.481597e+00	2.337893e+00	1.284159e-01
55.8027735923283501	1.316471e-01	1.166095e-01	1.481632e+00	2.338429e+00	1.284139e-01
55.8028397102993949	1.316485e-01	1.166109e-01	1.481696e+00	2.339305e+00	1.284118e-01
55.8029057670593289	1.316499e-01	1.166122e-01	1.481710e+00	2.338384e+00	1.284078e-01
55.8029632151667911	1.316511e-01	1.166134e-01	1.481721e+00	2.338093e+00	1.284021e-01
55.8030254708467695	1.316524e-01	1.166147e-01	1.481725e+00	2.338348e+00	1.283981e-01
55.8030937533226279	1.316538e-01	1.166162e-01	1.481748e+00	2.338412e+00	1.283958e-01
55.8031604743489993	1.316552e-01	1.166176e-01	1.481779e+00	2.338380e+00	1.283905e-01
55.8032266679172011	1.316565e-01	1.166190e-01	1.481778e+00	2.338045e+00	1.283854e-01
55.8032928367951513	1.316577e-01	1.166207e-01	1.481813e+00	2.338519e+00	1.283824e-01
55.8033589029647743	1.316591e-01	1.166221e-01	1.481824e+00	2.338686e+00	1.283780e-01
55.8034248867039722	1.316604e-01	1.166235e-01	1.481826e+00	2.338338e+00	1.283755e-01
55.8034908239752028	1.316618e-01	1.166249e-01	1.481853e+00	2.338462e+00	1.283708e-01
55.8035567313548881	1.316632e-01	1.166263e-01	1.481873e+00	2.338567e+00	1.283646e-01
55.8036226187788884	1.316645e-01	1.166277e-01	1.481914e+00	2.339079e+00	1.283602e-01
55.8036884932590596	1.316659e-01	1.166291e-01	1.481941e+00	2.339494e+00	1.283564e-01
55.8037543588805178	1.316673e-01	1.166306e-01	1.481950e+00	2.339377e+00	1.283513e-01
55.8038202190109089	1.316685e-01	1.166323e-01	1.481963e+00	2.339735e+00	1.283468e-01
55.8038860785956317	1.316698e-01	1.166338e-01	1.481958e+00	2.339240e+00	1.283420e-01
55.8039519398650299	1.316715e-01	1.166349e-01	1.481992e+00	2.339843e+00	1.283396e-01
55.8040178026230791	1.316729e-01	1.166363e-01	1.482011e+00	2.339849e+00	1.283352e-01
55.8040836713591517	1.316743e-01	1.166377e-01	1.482017e+00	2.340126e+00	1.283293e-01
55.8041495446721925	1.316756e-01	1.166392e-01	1.482048e+00	2.340903e+00	1.283262e-01
55.8042154207599381	1.316770e-01	1.166406e-01	1.482063e+00	2.340024e+00	1.283225e-01
55.8042812974376616	1.316784e-01	1.166421e-01	1.482066e+00	2.339644e+00	1.283175e-01
55.804347172212772	1.316795e-01	1.166438e-01	1.482080e+00	2.340249e+00	1.283125e-01
55.8044130432540229	1.316809e-01	1.166452e-01	1.482120e+00	2.340124e+00	1.283094e-01
55.8044789092333176	1.316823e-01	1.166466e-01	1.482138e+00	2.339803e+00	1.283049e-01
55.8045345254414542	1.316834e-01	1.166478e-01	1.482149e+00	2.339288e+00	1.282985e-01
55.8045958453410407	1.316847e-01	1.166491e-01	1.482152e+00	2.339606e+00	1.282945e-01
55.8046640320882474	1.316861e-01	1.166506e-01	1.482176e+00	2.339899e+00	1.282907e-01
55.8047306616211003	1.316874e-01	1.166520e-01	1.482162e+00	2.339828e+00	1.282839e-01
55.8047969886862134	1.316888e-01	1.166534e-01	1.482206e+00	2.340704e+00	1.282804e-01
55.8048632282989985	1.316900e-01	1.166552e-01	1.482202e+00	2.339647e+00	1.282754e-01
55.8049293331456582	1.316913e-01	1.166566e-01	1.482231e+00	2.339913e+00	1.282716e-01
55.8049953439094182	1.316930e-01	1.166576e-01	1.482262e+00	2.340088e+00	1.282678e-01
55.8050612924135834	1.316944e-01	1.166591e-01	1.482267e+00	2.340177e+00	1.282633e-01
55.8051271958629087	1.316957e-01	1.166605e-01	1.482281e+00	2.341013e+00	1.282582e-01
55.8051930670893981	1.316970e-01	1.166619e-01	1.482278e+00	2.339884e+00	1.282532e-01
55.805258915497653	1.316983e-01	1.166633e-01	1.482302e+00	2.339701e+00	1.282483e-01
55.8053247478523602	1.316997e-01	1.166647e-01	1.482311e+00	2.340303e+00	1.282437e-01
55.8053905681968985	1.317008e-01	1.166663e-01	1.482314e+00	2.339996e+00	1.282389e-01
55.8054563797510426	1.317021e-01	1.166677e-01	1.482324e+00	2.339493e+00	1.282342e-01
55.805511765225269	1.317032e-01	1.166689e-01	1.482337e+00	2.339880e+00	1.282283e-01
55.8055729507755842	1.317045e-01	1.166702e-01	1.482351e+00	2.339397e+00	1.282259e-01
55.8056410037444337	1.317058e-01	1.166716e-01	1.482358e+00	2.340066e+00	1.282223e-01
55.8057075418751225	1.317072e-01	1.166731e-01	1.482359e+00	2.339468e+00	1.282168e-01
55.8057738521127078	1.317085e-01	1.166745e-01	1.482372e+00	2.339563e+00	1.282130e-01
55.8058400601394311	1.317096e-01	1.166762e-01	1.482404e+00	2.340418e+00	1.282094e-01
55.8059061341781444	1.317109e-01	1.166776e-01	1.482424e+00	2.339952e+00	1.282046e-01
55.8059721222699565	1.317123e-01	1.166790e-01	1.482429e+00	2.339468e+00	1.281993e-01
55.8060380545015775	1.317136e-01	1.166804e-01	1.482433e+00	2.340062e+00	1.281935e-01
55.8061039457544723	1.317149e-01	1.166818e-01	1.482425e+00	2.340015e+00	1.281883e-01
55.8061698069603125	1.317165e-01	1.166829e-01	1.482435e+00	2.340306e+00	1.281830e-01
55.8062356458969759	1.317178e-01	1.166843e-01	1.482441e+00	2.339154e+00	1.281791e-01
55.8063014681032357	1.317191e-01	1.166857e-01	1.482457e+00	2.339299e+00	1.281742e-01
55.8063672777407902	1.317202e-01	1.166874e-01	1.482473e+00	2.339647e+00	1.281691e-01
55.8064330777813495	1.317215e-01	1.166888e-01	1.482468e+00	2.339025e+00	1.281633e-01
55.8064884763854607	1.317226e-01	1.166900e-01	1.482470e+00	2.339092e+00	1.281567e-01
55.8065496570514199	1.317237e-01	1.166913e-01	1.482487e+00	2.339268e+00	1.281540e-01
55.8066177021926393	1.317251e-01	1.166927e-01	1.482525e+00	2.339211e+00	1.281517e-01
55.8066694325581594	1.317261e-01	1.166938e-01	1.482527e+00	2.339481e+00	1.281433e-01
55.8067271284886672	1.317272e-01	1.166951e-01	1.482541e+00	2.339856e+00	1.281421e-01
55.806791762026144	1.317284e-01	1.166964e-01	1.482537e+00	2.339818e+00	1.281385e-01
55.8068579407374656	1.317295e-01	1.166981e-01	1.482539e+00	2.339624e+00	1.281349e-01
55.8069257955956957	1.317308e-01	1.166996e-01	1.482553e+00	2.340057e+00	1.281287e-01
55.8069778948854918	1.317318e-01	1.167007e-01	1.482559e+00	2.339740e+00	1.281227e-01
55.8070359835293957	1.317330e-01	1.167019e-01	1.482566e+00	2.339808e+00	1.281193e-01
55.8071010274857002	1.317342e-01	1.167033e-01	1.482587e+00	2.339849e+00	1.281184e-01
55.8071673413585501	1.317355e-01	1.167047e-01	1.482629e+00	2.339816e+00	1.281165e-01
55.807235195374524	1.317368e-01	1.167061e-01	1.482651e+00	2.340207e+00	1.281130e-01
55.8073020777970825	1.317382e-01	1.167075e-01	1.482658e+00	2.339882e+00	1.281069e-01
55.80736852830902	1.317395e-01	1.167089e-01	1.482643e+00	2.339606e+00	1.280999e-01
55.8074242967931156	1.317405e-01	1.167101e-01	1.482661e+00	2.340239e+00	1.280951e-01
55.8074857998180107	1.317417e-01	1.167113e-01	1.482679e+00	2.339776e+00	1.280926e-01
55.8075541908366972	1.317430e-01	1.167128e-01	1.482684e+00	2.339784e+00	1.280872e-01
55.8076208838384247	1.317442e-01	1.167142e-01	1.482696e+00	2.340127e+00	1.280822e-01
55.8076872116477603	1.317455e-01	1.167155e-01	1.482719e+00	2.340327e+00	1.280798e-01
55.8077534159859283	1.317467e-01	1.167169e-01	1.482753e+00	2.340538e+00	1.280756e-01
55.8078194623398858	1.317478e-01	1.167186e-01	1.482755e+00	2.340107e+00	1.280698e-01
55.8078854049590731	1.317490e-01	1.167199e-01	1.482805e+00	2.340023e+00	1.280674e-01
55.8079512868516971	1.317502e-01	1.167213e-01	1.482825e+00	2.340408e+00	1.280630e-01
55.8080171309657231	1.317514e-01	1.167227e-01	1.482833e+00	2.340679e+00	1.280584e-01
55.8080829520623567	1.317527e-01	1.167240e-01	1.482848e+00	2.340601e+00	1.280534e-01
55.8081487585862774	1.317539e-01	1.167254e-01	1.482880e+00	2.340770e+00	1.280506e-01
55.8082145552737003	1.317551e-01	1.167267e-01	1.482896e+00	2.340799e+00	1.280458e-01
55.8082803442775415	1.317561e-01	1.167284e-01	1.482904e+00	2.340497e+00	1.280410e-01
55.8083461264534222	1.317573e-01	1.167297e-01	1.482928e+00	2.340755e+00	1.280364e-01
55.8084119022437903	1.317589e-01	1.167307e-01	1.482932e+00	2.340808e+00	1.280313e-01
55.8084776721477382	1.317601e-01	1.167321e-01	1.482951e+00	2.341300e+00	1.280266e-01
55.8085434362884527	1.317613e-01	1.167334e-01	1.482966e+00	2.341730e+00	1.280212e-01
55.8086091948471434	1.317625e-01	1.167347e-01	1.482952e+00	2.341503e+00	1.280169e-01
55.8086749490860541	1.317637e-01	1.167361e-01	1.482976e+00	2.340593e+00	1.280141e-01
55.8087407020558572	1.317648e-01	1.167377e-01	1.482968e+00	2.340560e+00	1.280078e-01
55.8088064600550169	1.317660e-01	1.167390e-01	1.482992e+00	2.340408e+00	1.280046e-01
55.808872224986203	1.317672e-01	1.167404e-01	1.483002e+00	2.340634e+00	1.280002e-01
55.8089379938618677	1.317684e-01	1.167417e-01	1.483026e+00	2.340836e+00	1.279963e-01
55.8089933559956393	1.317694e-01	1.167428e-01	1.483021e+00	2.340318e+00	1.279906e-01
55.8090476138105771	1.317704e-01	1.167440e-01	1.483032e+00	2.340713e+00	1.279864e-01
55.8091083862392807	1.317715e-01	1.167452e-01	1.483041e+00	2.341460e+00	1.279833e-01
55.8091752952533753	1.317725e-01	1.167469e-01	1.483065e+00	2.341665e+00	1.279806e-01
55.8092432770680418	1.317738e-01	1.167483e-01	1.483085e+00	2.341754e+00	1.279761e-01
55.8093099897126805	1.317750e-01	1.167496e-01	1.483091e+00	2.341216e+00	1.279714e-01
55.8093763641911735	1.317762e-01	1.167510e-01	1.483092e+00	2.341127e+00	1.279647e-01
55.8094425693677962	1.317774e-01	1.167524e-01	1.483103e+00	2.341257e+00	1.279615e-01
55.8095086163343481	1.317790e-01	1.167534e-01	1.483128e+00	2.341921e+00	1.279574e-01
55.809574559319735	1.317802e-01	1.167547e-01	1.483125e+00	2.340964e+00	1.279515e-01
55.8096404355734776	1.317812e-01	1.167564e-01	1.483153e+00	2.341352e+00	1.279478e-01
55.8097062666398216	1.317825e-01	1.167577e-01	1.483162e+00	2.341265e+00	1.279437e-01
55.8097720681259872	1.317837e-01	1.167591e-01	1.483173e+00	2.340947e+00	1.279387e-01
55.8098378526167807	1.317849e-01	1.167605e-01	1.483190e+00	2.341305e+00	1.279348e-01
55.8099036287025925	1.317861e-01	1.167618e-01	1.483190e+00	2.341193e+00	1.279289e-01
55.8099584240164148	1.317871e-01	1.167630e-01	1.483203e+00	2.341429e+00	1.279207e-01
55.8100193079033886	1.317883e-01	1.167643e-01	1.483220e+00	2.341153e+00	1.279192e-01
55.8100870715688302	1.317894e-01	1.167660e-01	1.483225e+00	2.341069e+00	1.279146e-01
55.8101534635394145	1.317906e-01	1.167674e-01	1.483249e+00	2.340933e+00	1.279102e-01
55.8102198501233531	1.317919e-01	1.167688e-01	1.483263e+00	2.341165e+00	1.279043e-01
55.8102860612535139	1.317931e-01	1.167701e-01	1.483275e+00	2.341714e+00	1.279007e-01
55.8103521113137262	1.317944e-01	1.167715e-01	1.483324e+00	2.341840e+00	1.279005e-01
55.8104180705149915	1.317956e-01	1.167729e-01	1.483348e+00	2.341970e+00	1.278973e-01
55.8104726692199336	1.317967e-01	1.167741e-01	1.483333e+00	2.341623e+00	1.278901e-01
55.810533350689191	1.317979e-01	1.167754e-01	1.483342e+00	2.341631e+00	1.278872e-01
55.8106009196339841	1.317993e-01	1.167768e-01	1.483347e+00	2.341402e+00	1.278837e-01
55.8106673100279522	1.318006e-01	1.167782e-01	1.483355e+00	2.341413e+00	1.278795e-01
55.8107338022244761	1.318019e-01	1.167796e-01	1.483363e+00	2.341386e+00	1.278740e-01
55.8108000436818301	1.318032e-01	1.167810e-01	1.483369e+00	2.341164e+00	1.278686e-01
55.8108491295481528	1.318042e-01	1.167821e-01	1.483374e+00	2.341178e+00	1.278606e-01
55.8109040283082152	1.318052e-01	1.167833e-01	1.483373e+00	2.341417e+00	1.278574e-01
55.8109584849461129	1.318063e-01	1.167844e-01	1.483389e+00	2.341461e+00	1.278538e-01
55.8110191711285779	1.318075e-01	1.167858e-01	1.483411e+00	2.341305e+00	1.278542e-01
55.8110868577245753	1.318086e-01	1.167875e-01	1.483437e+00	2.340865e+00	1.278503e-01
55.8111541712395152	1.318100e-01	1.167889e-01	1.483447e+00	2.340861e+00	1.278459e-01
55.8112216219842594	1.318113e-01	1.167904e-01	1.483452e+00	2.340990e+00	1.278410e-01
55.8112883946792451	1.318126e-01	1.167918e-01	1.483463e+00	2.340972e+00	1.278357e-01
55.8113547916333204	1.318139e-01	1.167932e-01	1.483496e+00	2.340960e+00	1.278324e-01
55.81142098014449	1.318152e-01	1.167947e-01	1.483525e+00	2.341227e+00	1.278287e-01
55.8114870187968179	1.318165e-01	1.167961e-01	1.483532e+00	2.340968e+00	1.278238e-01
55.8115529566414068	1.318177e-01	1.167975e-01	1.483540e+00	2.340780e+00	1.278182e-01
55.8116188292691078	1.318189e-01	1.167992e-01	1.483582e+00	2.341138e+00	1.278148e-01
55.8116846594166489	1.318202e-01	1.168006e-01	1.483625e+00	2.341641e+00	1.278131e-01
55.8117504611594981	1.318218e-01	1.168017e-01	1.483628e+00	2.341266e+00	1.278078e-01
55.8118162434019709	1.318231e-01	1.168031e-01	1.483648e+00	2.341420e+00	1.278034e-01
55.8118820113716083	1.318244e-01	1.168045e-01	1.483674e+00	2.341966e+00	1.277987e-01
55.8119370573618312	1.318255e-01	1.168057e-01	1.483686e+00	2.342291e+00	1.277927e-01
55.8119980500355908	1.318267e-01	1.168071e-01	1.483688e+00	2.342161e+00	1.277900e-01
55.8120659120243872	1.318279e-01	1.168088e-01	1.483705e+00	2.341739e+00	1.277865e-01
55.8121323252369024	1.318292e-01	1.168103e-01	1.483715e+00	2.341623e+00	1.277810e-01
55.8121986165073665	1.318305e-01	1.168117e-01	1.483739e+00	2.341915e+00	1.277773e-01
55.8122647609544487	1.318318e-01	1.168132e-01	1.483746e+00	2.342050e+00	1.277716e-01
55.8123307496413545	1.318332e-01	1.168147e-01	1.483770e+00	2.341639e+00	1.277695e-01
55.8123966452755198	1.318345e-01	1.168161e-01	1.483774e+00	2.341561e+00	1.277650e-01
55.8124624813191161	1.318359e-01	1.168176e-01	1.483812e+00	2.341822e+00	1.277623e-01
55.8125282768135236	1.318372e-01	1.168191e-01	1.483817e+00	2.342041e+00	1.277566e-01
55.8125940458657439	1.318384e-01	1.168208e-01	1.483846e+00	2.342272e+00	1.277548e-01
55.8126597981462851	1.318397e-01	1.168223e-01	1.483843e+00	2.342147e+00	1.277488e-01
55.8127255398859461	1.318411e-01	1.168238e-01	1.483861e+00	2.342095e+00	1.277444e-01
55.8127912752632938	1.318424e-01	1.168253e-01	1.483897e+00	2.342107e+00	1.277415e-01
55.8128570076504857	1.318438e-01	1.168268e-01	1.483916e+00	2.342214e+00	1.277390e-01
55.8129227387407738	1.318451e-01	1.168283e-01	1.483922e+00	2.342021e+00	1.277346e-01
55.812988469429321	1.318468e-01	1.168295e-01	1.483993e+00	2.342107e+00	1.277350e-01
55.8130541998125977	1.318482e-01	1.168310e-01	1.484010e+00	2.342256e+00	1.277295e-01
55.8131199297811591	1.318494e-01	1.168328e-01	1.484030e+00	2.342068e+00	1.277255e-01
55.8131856591168543	1.318507e-01	1.168343e-01	1.484062e+00	2.342306e+00	1.277222e-01
55.813251387477635	1.318521e-01	1.168358e-01	1.484088e+00	2.342439e+00	1.277198e-01
55.8133076854098462	1.318532e-01	1.168371e-01	1.484107e+00	2.342553e+00	1.277124e-01
55.8133692563339068	1.318545e-01	1.168385e-01	1.484118e+00	2.342622e+00	1.277090e-01
55.8134375560730618	1.318559e-01	1.168401e-01	1.484140e+00	2.342894e+00	1.277048e-01
55.8134932491316675	1.318570e-01	1.168414e-01	1.484150e+00	2.343341e+00	1.276993e-01
55.8135545513900482	1.318583e-01	1.168428e-01	1.484155e+00	2.343432e+00	1.276965e-01
55.81362275639232	1.318595e-01	1.168447e-01	1.484158e+00	2.343636e+00	1.276915e-01
55.8136893724084331	1.318609e-01	1.168462e-01	1.484168e+00	2.343081e+00	1.276863e-01
55.8137557867422487	1.318622e-01	1.168478e-01	1.484183e+00	2.343158e+00	1.276819e-01
55.8138220138424046	1.318636e-01	1.168493e-01	1.484190e+00	2.343346e+00	1.276757e-01
55.8138880572166016	1.318649e-01	1.168509e-01	1.484218e+00	2.344163e+00	1.276733e-01
55.8139539878749389	1.318663e-01	1.168525e-01	1.484224e+00	2.344067e+00	1.276682e-01
55.814019845298354	1.318680e-01	1.168537e-01	1.484261e+00	2.343756e+00	1.276637e-01
55.8140856517883179	1.318693e-01	1.168552e-01	1.484280e+00	2.344311e+00	1.276600e-01
55.8141514232048408	1.318705e-01	1.168571e-01	1.484304e+00	2.344271e+00	1.276562e-01
55.8142171707577788	1.318718e-01	1.168586e-01	1.484299e+00	2.344040e+00	1.276498e-01
55.8142829021137459	1.318732e-01	1.168602e-01	1.484312e+00	2.344270e+00	1.276448e-01
55.8143486226748848	1.318745e-01	1.168618e-01	1.484304e+00	2.344318e+00	1.276395e-01
